TEXT	ENTROPY	PERPLEXITY
original	4.747843300299826	26.868489269085938
char_0.1	4.005499533884867	16.061108180285206
char_0.1	4.004058371844001	16.045072149381486
char_0.1	4.011747671991727	16.130817744334735
char_0.1	4.002552277629854	16.02833071729453
char_0.1	4.010819104796572	16.12043874638396
char_0.1	3.9975686552846987	15.973058232833615
char_0.1	4.0051234917337	16.0569223569186
char_0.1	4.000184550956613	16.00204686651972
char_0.1	4.0032874791417115	16.036500881983162
char_0.1	4.00725333198377	16.080644581378042
char_0.05	4.338992599181025	20.237968859514407
char_0.05	4.339160665917048	20.24032661870824
char_0.05	4.340575609892423	20.26018734880719
char_0.05	4.335443969518573	20.188250241287175
char_0.05	4.335455744103557	20.18841500877542
char_0.05	4.335166030578816	20.18436129716057
char_0.05	4.344273477459429	20.31218419167558
char_0.05	4.3337568211995725	20.164655050813167
char_0.05	4.340451528834434	20.25844491724187
char_0.05	4.33978460609766	20.249082096434584
char_0.01	4.65552872454013	25.203090085260374
char_0.01	4.661016032856637	25.29913288230074
char_0.01	4.65676051721227	25.224618015896354
char_0.01	4.656650644112839	25.222697026809282
char_0.01	4.660503350029811	25.290144061897678
char_0.01	4.654703469703765	25.188677459041283
char_0.01	4.658654087810766	25.257747647221688
char_0.01	4.6605825505475025	25.29153246861302
char_0.01	4.655393443658116	25.200726913341782
char_0.01	4.658334162132267	25.252147221676907
char_0.001	4.7388166843794695	26.700904038906135
char_0.001	4.739879619325467	26.72058372242575
char_0.001	4.7384999375707375	26.69504244130597
char_0.001	4.738433860886498	26.693819813206296
char_0.001	4.738699524835675	26.698735778373234
char_0.001	4.738689144183824	26.698543673128512
char_0.001	4.739392037898921	26.711554607732747
char_0.001	4.738653525521317	26.697884521575023
char_0.001	4.739178129828263	26.707594385110337
char_0.001	4.739544009553073	26.714368517004722
char_0.0001	4.747053507731188	26.85378434177766
char_0.0001	4.746700836871589	26.847220660970358
char_0.0001	4.746951627186862	26.851888042497993
char_0.0001	4.7470851406687675	26.85437315186756
char_0.0001	4.7470868828924075	26.854405581695534
char_0.0001	4.746965225688555	26.852141143226536
char_0.0001	4.746893736521414	26.850810585075813
char_0.0001	4.746875794583547	26.850476659633568
char_0.0001	4.746818654505657	26.84941322772195
char_0.0001	4.746940310246867	26.851677408923155
char_1e-05	4.747756836639454	26.866879033900442
char_1e-05	4.747738829825759	26.86654370047761
char_1e-05	4.74782940300807	26.868230449705962
char_1e-05	4.747776073392964	26.867237276606364
char_1e-05	4.747672576009278	26.865309919162993
char_1e-05	4.747742835314165	26.866618292664896
char_1e-05	4.7478425445055725	26.868475193315312
char_1e-05	4.747739702365931	26.86655994933484
char_1e-05	4.747817083389339	26.868001014563784
char_1e-05	4.7477741122163994	26.867200753738544
word_0.1	4.637856350159105	24.896246595076555
word_0.1	4.633515185053141	24.821444735438273
word_0.1	4.644369541920721	25.00889729767837
word_0.1	4.637029813439328	24.881987331720598
word_0.1	4.633729681987169	24.82513541118921
word_0.1	4.641675827047139	24.962245729501767
word_0.1	4.638232083019767	24.90273137245977
word_0.1	4.637167589841364	24.884363658172926
word_0.1	4.6371910745935265	24.884768738840197
word_0.1	4.636777463071866	24.8776354559924
word_0.05	4.697419772322019	25.945631983059986
word_0.05	4.70215552987477	26.03094045695628
word_0.05	4.701526604418913	26.019595056393747
word_0.05	4.697856314061008	25.9534839994349
word_0.05	4.699952314566877	25.991217580875556
word_0.05	4.698438657582609	25.963962231910752
word_0.05	4.700158796841063	25.994937777889522
word_0.05	4.698408250671242	25.963415009139307
word_0.05	4.699094866991408	25.975774618610036
word_0.05	4.696511494050942	25.929302518783086
word_0.01	4.738250760350098	26.690432165476725
word_0.01	4.740220167428078	26.726891859557455
word_0.01	4.740229612686229	26.727066839863333
word_0.01	4.738461821409131	26.694337164666297
word_0.01	4.739289989322035	26.709665241198483
word_0.01	4.739353787687293	26.710846412969925
word_0.01	4.739469846943528	26.712995284059634
word_0.01	4.741711539075303	26.754534803497446
word_0.01	4.7388781214092335	26.702041118551396
word_0.01	4.738600521751652	26.696903674973907
word_0.001	4.747406998999582	26.860364901810694
word_0.001	4.746766947317139	26.848450943418374
word_0.001	4.746893752129151	26.850810875560214
word_0.001	4.746708754583179	26.847368002665917
word_0.001	4.746799242954854	26.849051969640488
word_0.001	4.747102909572656	26.854703904868405
word_0.001	4.746823915477024	26.8495111377083
word_0.001	4.747078550022056	26.854250473632153
word_0.001	4.746993060245226	26.85265921851853
word_0.001	4.746350763773738	26.84070691464883
word_0.0001	4.747737083238169	26.866511174724018
word_0.0001	4.747742642175255	26.86661469593178
word_0.0001	4.747782142843619	26.86735030791879
word_0.0001	4.747528856380995	26.86263376104611
word_0.0001	4.747617482921556	26.8642840165475
word_0.0001	4.747733360086762	26.8664418406257
word_0.0001	4.747728548004243	26.86635222825728
word_0.0001	4.7477708630460445	26.86714024475263
word_0.0001	4.747788036716172	26.867460069897266
word_0.0001	4.747785050795796	26.86740446284853
word_1e-05	4.747854047787699	26.868689429085112
word_1e-05	4.747880108439844	26.869174785916105
word_1e-05	4.747843300299826	26.868489269085938
word_1e-05	4.74787326281966	26.869047291384238
word_1e-05	4.747867600854392	26.86894184199286
word_1e-05	4.747840215153292	26.868431811941097
word_1e-05	4.747814338266936	26.86794989088258
word_1e-05	4.747843300299826	26.868489269085938
word_1e-05	4.7478648415574956	26.868890452534355
word_1e-05	4.747808769268363	26.86784617715128
